"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"10322","OPTCUR","GBPINR","OPTION","12-Aug-2022",95,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.285,0.655,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.47,"GBPINR"
"10324","OPTCUR","GBPINR","OPTION","12-Aug-2022",95.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.3225,0.7225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5225,"GBPINR"
"10326","OPTCUR","GBPINR","OPTION","12-Aug-2022",95.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.3625,0.7975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.58,"GBPINR"
"10328","OPTCUR","GBPINR","OPTION","12-Aug-2022",95.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.4125,0.8825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.6475,"GBPINR"
"10330","OPTCUR","GBPINR","OPTION","12-Aug-2022",96,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.4575,0.9625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.71,"GBPINR"
"10332","OPTCUR","GBPINR","OPTION","12-Aug-2022",96.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.51,1.055,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.7825,"GBPINR"
"10335","OPTCUR","GBPINR","OPTION","12-Aug-2022",96.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.57,1.155,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.8625,"GBPINR"
"10337","OPTCUR","GBPINR","OPTION","12-Aug-2022",96.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.6325,1.2575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.945,"GBPINR"
"10339","OPTCUR","GBPINR","OPTION","12-Aug-2022",97,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.7,1.365,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.0325,"GBPINR"
"10341","OPTCUR","GBPINR","OPTION","12-Aug-2022",97.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.775,1.48,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.1275,"GBPINR"
"10343","OPTCUR","GBPINR","OPTION","12-Aug-2022",97.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.8525,1.6025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.2275,"GBPINR"
"10345","OPTCUR","GBPINR","OPTION","12-Aug-2022",97.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.935,1.73,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.3325,"GBPINR"
"10347","OPTCUR","GBPINR","OPTION","12-Aug-2022",98,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.0275,1.8625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.445,"GBPINR"
"10349","OPTCUR","GBPINR","OPTION","12-Aug-2022",98.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.1225,2.0025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.5625,"GBPINR"
"10351","OPTCUR","GBPINR","OPTION","12-Aug-2022",98.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.2225,2.1475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.685,"GBPINR"
"10353","OPTCUR","GBPINR","OPTION","12-Aug-2022",98.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.3275,2.2975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.8125,"GBPINR"
"10355","OPTCUR","GBPINR","OPTION","12-Aug-2022",99,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.4425,2.4525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.9475,"GBPINR"
"10357","OPTCUR","GBPINR","OPTION","12-Aug-2022",99.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.56,2.615,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.0875,"GBPINR"
"10359","OPTCUR","GBPINR","OPTION","12-Aug-2022",99.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.685,2.785,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.235,"GBPINR"
"10363","OPTCUR","GBPINR","OPTION","12-Aug-2022",99.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.815,2.955,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.385,"GBPINR"
"10380","OPTCUR","GBPINR","OPTION","12-Aug-2022",100,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.9525,3.1325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.5425,"GBPINR"
"10445","OPTCUR","GBPINR","OPTION","12-Aug-2022",100.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.095,3.315,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.705,"GBPINR"
"10447","OPTCUR","GBPINR","OPTION","12-Aug-2022",100.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.2425,3.5025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.8725,"GBPINR"
"10449","OPTCUR","GBPINR","OPTION","12-Aug-2022",100.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.395,3.695,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.045,"GBPINR"
"10457","OPTCUR","GBPINR","OPTION","12-Aug-2022",101,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.5525,3.8925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.2225,"GBPINR"
"10459","OPTCUR","GBPINR","OPTION","12-Aug-2022",101.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.7175,4.0925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.405,"GBPINR"
"10461","OPTCUR","GBPINR","OPTION","12-Aug-2022",101.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.8875,4.2975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.5925,"GBPINR"
"10463","OPTCUR","GBPINR","OPTION","12-Aug-2022",101.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.0625,4.5025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.7825,"GBPINR"
"10498","OPTCUR","GBPINR","OPTION","12-Aug-2022",102,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.24,4.715,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.9775,"GBPINR"
"10509","OPTCUR","GBPINR","OPTION","12-Aug-2022",102.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.425,4.93,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.1775,"GBPINR"
"10511","OPTCUR","GBPINR","OPTION","12-Aug-2022",102.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.6125,5.1475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.38,"GBPINR"
"10969","OPTCUR","GBPINR","OPTION","12-Aug-2022",102.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.8025,5.3625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"10971","OPTCUR","GBPINR","OPTION","12-Aug-2022",103,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4,5.585,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"1895","OPTCUR","GBPINR","OPTION","12-Aug-2022",103.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.2,5.81,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"1900","OPTCUR","GBPINR","OPTION","12-Aug-2022",103.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.405,6.04,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"9738","OPTCUR","GBPINR","OPTION","28-Sep-2022",88.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",9.675,11.525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.7625,"GBPINR"
"9740","OPTCUR","GBPINR","OPTION","28-Sep-2022",88.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",9.4375,11.2825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.535,"GBPINR"
"7099","OPTCUR","GBPINR","OPTION","28-Sep-2022",89,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",9.2,11.04,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"7101","OPTCUR","GBPINR","OPTION","28-Sep-2022",89.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",8.9625,10.7975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"5291","OPTCUR","GBPINR","OPTION","28-Sep-2022",89.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",8.725,10.555,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"5293","OPTCUR","GBPINR","OPTION","28-Sep-2022",89.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",8.4975,10.3225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"5295","OPTCUR","GBPINR","OPTION","28-Sep-2022",90,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",8.2625,10.0775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"15323","OPTCUR","GBPINR","OPTION","28-Sep-2022",90.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",8.025,9.835,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.055,"GBPINR"
"15325","OPTCUR","GBPINR","OPTION","28-Sep-2022",90.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.8,9.6,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.8275,"GBPINR"
"15327","OPTCUR","GBPINR","OPTION","28-Sep-2022",90.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.5725,9.3625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.6,"GBPINR"
"15329","OPTCUR","GBPINR","OPTION","28-Sep-2022",91,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.345,9.125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.375,"GBPINR"
"14669","OPTCUR","GBPINR","OPTION","28-Sep-2022",91.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.12,8.89,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.025,"GBPINR"
"14671","OPTCUR","GBPINR","OPTION","28-Sep-2022",91.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.895,8.655,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.775,"GBPINR"
"3408","OPTCUR","GBPINR","OPTION","28-Sep-2022",91.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.6725,8.4225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.5475,"GBPINR"
"3410","OPTCUR","GBPINR","OPTION","28-Sep-2022",92,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.455,8.19,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.3225,"GBPINR"
"3412","OPTCUR","GBPINR","OPTION","28-Sep-2022",92.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.2375,7.9575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.0975,"GBPINR"
"3416","OPTCUR","GBPINR","OPTION","28-Sep-2022",92.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.025,7.73,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.8775,"GBPINR"
"11394","OPTCUR","GBPINR","OPTION","28-Sep-2022",92.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.8125,7.5025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.6575,"GBPINR"
"2892","OPTCUR","GBPINR","OPTION","28-Sep-2022",93,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.605,7.275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.44,"GBPINR"
"11709","OPTCUR","GBPINR","OPTION","28-Sep-2022",93.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.3975,7.0525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.225,"GBPINR"
"5000","OPTCUR","GBPINR","OPTION","28-Sep-2022",93.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.195,6.83,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.0125,"GBPINR"
"4572","OPTCUR","GBPINR","OPTION","28-Sep-2022",93.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.9975,6.6125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.805,"GBPINR"
"1566","OPTCUR","GBPINR","OPTION","28-Sep-2022",94,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.8,6.395,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.5975,"GBPINR"
"1578","OPTCUR","GBPINR","OPTION","28-Sep-2022",94.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.61,6.18,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.395,"GBPINR"
"1590","OPTCUR","GBPINR","OPTION","28-Sep-2022",94.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.4175,5.9675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.1925,"GBPINR"
"12087","OPTCUR","GBPINR","OPTION","28-Sep-2022",94.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.235,5.76,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.9975,"GBPINR"
"12089","OPTCUR","GBPINR","OPTION","28-Sep-2022",95,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.0525,5.5525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.8025,"GBPINR"
"2371","OPTCUR","GBPINR","OPTION","28-Sep-2022",95.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.875,5.35,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.6125,"GBPINR"
"2374","OPTCUR","GBPINR","OPTION","28-Sep-2022",95.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.7025,5.1475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.425,"GBPINR"
"2382","OPTCUR","GBPINR","OPTION","28-Sep-2022",95.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.535,4.955,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.245,"GBPINR"
"2400","OPTCUR","GBPINR","OPTION","28-Sep-2022",96,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.3675,4.7575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.0625,"GBPINR"
"2402","OPTCUR","GBPINR","OPTION","28-Sep-2022",96.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.2075,4.5675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.8875,"GBPINR"
"2428","OPTCUR","GBPINR","OPTION","28-Sep-2022",96.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.05,4.38,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.715,"GBPINR"
"2487","OPTCUR","GBPINR","OPTION","28-Sep-2022",96.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.9,4.2,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.55,"GBPINR"
"2531","OPTCUR","GBPINR","OPTION","28-Sep-2022",97,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.755,4.02,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.3875,"GBPINR"
"2548","OPTCUR","GBPINR","OPTION","28-Sep-2022",97.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.61,3.845,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.2275,"GBPINR"
"2561","OPTCUR","GBPINR","OPTION","28-Sep-2022",97.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.4725,3.6725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.0725,"GBPINR"
"2563","OPTCUR","GBPINR","OPTION","28-Sep-2022",97.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.34,3.51,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.925,"GBPINR"
"2575","OPTCUR","GBPINR","OPTION","28-Sep-2022",98,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.2125,3.3475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.78,"GBPINR"
"2581","OPTCUR","GBPINR","OPTION","28-Sep-2022",98.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.0875,3.1875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.6375,"GBPINR"
"2585","OPTCUR","GBPINR","OPTION","28-Sep-2022",98.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.97,3.035,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.5025,"GBPINR"
"2594","OPTCUR","GBPINR","OPTION","28-Sep-2022",98.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.855,2.885,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.37,"GBPINR"
"2640","OPTCUR","GBPINR","OPTION","28-Sep-2022",99,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.745,2.74,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.2425,"GBPINR"
"2669","OPTCUR","GBPINR","OPTION","28-Sep-2022",99.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.64,2.6,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.12,"GBPINR"
"2692","OPTCUR","GBPINR","OPTION","28-Sep-2022",99.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.54,2.465,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.0025,"GBPINR"
"2694","OPTCUR","GBPINR","OPTION","28-Sep-2022",99.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.4425,2.3375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.89,"GBPINR"
"2708","OPTCUR","GBPINR","OPTION","28-Sep-2022",100,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.35,2.21,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.78,"GBPINR"
"2742","OPTCUR","GBPINR","OPTION","28-Sep-2022",100.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.2625,2.0875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.675,"GBPINR"
"2787","OPTCUR","GBPINR","OPTION","28-Sep-2022",100.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.18,1.97,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.575,"GBPINR"
"2822","OPTCUR","GBPINR","OPTION","28-Sep-2022",100.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.1025,1.8575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.48,"GBPINR"
"2830","OPTCUR","GBPINR","OPTION","28-Sep-2022",101,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.025,1.75,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.3875,"GBPINR"
"2841","OPTCUR","GBPINR","OPTION","28-Sep-2022",101.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.955,1.645,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.3,"GBPINR"
"2847","OPTCUR","GBPINR","OPTION","28-Sep-2022",101.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.8875,1.5475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.2175,"GBPINR"
